hq,ssoid,srvid,phone,BillAmount,instance
Sikar,676,1220,9401040911,323.6612706331315,1
Sikar,789,1220,8034501703,959.9197906596906,1
Sikar,90,1222,7673006715,27.843585077312312,1
Sirohi,999,1219,8255064422,20.92532215831336,1
Sirohi,323,1219,8130931722,17.235676470608748,1
Sirohi,991,1219,7818481015,169.25864629632704,1
Sirohi,578,1216,9185083072,58.33313685495942,1
Sirohi,759,1222,8245561480,404.01946745457843,1
Sirohi,323,1220,9363148257,261.61763711477846,1
Sirohi,213,1214,8393433146,46.85066296435982,1
Sirohi,10,1214,8194218851,102.79207831161219,1
Sirohi,64,1219,9291782533,397.3442293132567,1
Sirohi,999,1220,8828607920,1.9380123491891124,1
Sirohi,10,1219,9484785803,391.40722009421495,1
Sirohi,789,1216,9168137176,158.69599094745521,1
Sirohi,117,1220,8457534376,390.314994873151,1
Sirohi,402,1216,9281447653,330.47108020505345,1
Sirohi,752,1219,8007452128,168.10640235018408,1
Sirohi,503,1222,7465248155,103.14394068767321,1
Sirohi,441,1216,8512886734,253.83348616250524,1
Sirohi,519,1222,9146989938,305.3008547804953,1
Sirohi,902,1222,8021422438,335.0379116027386,1
Sirohi,328,1219,8637704575,32.06442805487761,1
Sirohi,586,1214,9651347189,121.00663311808486,1
Sirohi,319,1219,9826225000,237.30074647188596,1
Sirohi,441,1222,9025085705,385.4322278309261,1
Sirohi,977,1219,7133297097,68.00027791274267,1
Sirohi,20,1907,7951517595,220.3302203877743,1
Sirohi,17,1907,7073210320,189.98850334404466,1
Sirohi,802,1216,9897464828,249.19844217515495,1
Sirohi,327,1216,8495528163,15.751562248452975,1
Sirohi,596,1219,7313639687,27.376748743702493,1
Sirohi,369,1216,9923460723,107.29339577240427,1
Sirohi,20,1220,9025085705,394.4697186346989,1
Sirohi,586,1222,8921834643,29.15627940893619,1
Sirohi,213,1214,8515431274,310.9893397203801,1
Sirohi,181,1907,7349263166,78.62020249347276,1
Sirohi,601,1214,9409556125,256.13006032498504,1
Sirohi,281,1907,8053159005,218.92907442632026,1
Sirohi,180,1216,9805618046,336.28729793658937,1
Sirohi,64,1216,7847181245,65.04430581181428,1
Sirohi,273,1220,9732369533,152.96233372493668,1
Sirohi,10,1219,9954869720,75.20535166607378,1
Sirohi,564,1219,8291346091,16.153712973537004,1
Sirohi,319,1214,7847181245,21.523876645157294,1
Sirohi,999,1219,8816409797,105.18130198374404,1
Sirohi,578,1219,9281447653,236.28678753670334,1
Sirohi,759,1214,7349263166,48.820740989086985,1
Sirohi,578,1219,8828128955,341.483773622736,1
Sirohi,995,1222,8750003126,4.844069562782193,1
Sirohi,323,1214,7847571288,351.27812460907415,1
Sirohi,53,1216,9725753815,304.91042482555923,1
Sirohi,820,1222,7220110448,348.4184637307773,1
Sirohi,995,1907,8752461656,96.17028781196895,1
Sirohi,327,1219,8091143397,191.0544305405798,1
Sirohi,202,1220,9997308005,74.04126089118883,1
Sirohi,849,1220,9164381963,3.391557158918572,1
Sirohi,872,1219,7557860598,167.0587156839446,1
Sirohi,137,1907,7073210320,123.87452526132236,1
Sirohi,176,1907,7406967169,91.7580318571221,1
Sirohi,676,1907,8448158137,333.1170340804843,1
Sirohi,319,1907,7161368696,162.5762361913891,1
Sirohi,524,1216,8427743404,154.1772574628743,1
Sirohi,657,1214,9212768171,102.2759549348666,1
Sirohi,187,1222,9517967777,287.83564761645005,1
Sirohi,507,1216,7825544610,42.298962663999234,1
Sirohi,80,1220,9518146987,121.36259863286752,1
Sirohi,101,1219,8605557459,164.4393172371253,1
Sirohi,444,1219,8742407161,266.2060263045277,1
Sirohi,880,1219,7412237027,86.16466393608214,1
Sirohi,441,1907,7153942838,227.35433228742562,1
Sirohi,491,1219,9164381963,161.15066782632397,1
Sirohi,546,1214,9042171087,344.63158278708994,1
Sirohi,940,1214,8108857380,65.31940552789663,1
Sirohi,305,1220,7140452800,249.3315636657217,1
Sirohi,93,1214,8653025348,203.60275670412184,1
Sirohi,328,1220,7200391566,366.16686916928535,1
Sirohi,599,1907,9207250127,56.09085547534407,1
Sirohi,676,1220,7163615806,362.1506563707351,1
Sirohi,202,1214,7680871252,165.6387565779393,1
Sirohi,830,1216,8964638542,359.2609809035429,1
Sirohi,830,1216,9989236625,362.39878017930477,1
Sirohi,872,1220,9212768171,288.6318045202952,1
Sirohi,323,1219,7220110448,31.321448121923616,1
Sirohi,181,1219,7171657634,72.40993539333019,1
Sirohi,273,1219,7823186781,94.3607193354454,1
Sirohi,586,1216,7875338174,316.50752786625895,1
Sirohi,888,1907,8034501703,373.17679347795274,1
Sirohi,10,1216,9211009347,112.75486871776468,1
Sirohi,402,1222,7564406847,342.4454336897983,1
Sirohi,578,1907,7990719035,71.83169952015352,1
Sirohi,117,1216,9114558875,67.94035852673366,1
Sirohi,22,1214,9267397375,275.93118038842096,1
Sirohi,323,1214,7523457405,404.1333909531372,1
Sirohi,99,1219,9110444580,259.59409395983585,1
Sirohi,213,1220,7161368696,206.61879360333478,1
Sirohi,281,1216,8291346091,78.41828908341003,1
Sirohi,872,1220,7095404893,28.077027738993806,1
Sirohi,491,1214,8086521826,137.2735617705159,1
Sirohi,635,1220,8063974698,248.30638238705512,1
Sirohi,932,1214,7406967169,396.49385344358643,1
Sirohi,402,1216,9323791738,123.36700851160447,1
Sirohi,977,1214,7313639687,144.98834341756418,1
Sirohi,12,1220,9069242824,168.31155629754318,1
Sirohi,902,1214,7880528099,88.97443872637099,1
Sirohi,99,1219,9954869720,222.35812063914017,1
Sirohi,202,1219,8133784775,201.94563228191453,1
Sirohi,586,1216,8658538440,13.583381875419828,1
Sirohi,64,1214,9789823681,342.66476774313145,1
Sirohi,491,1214,9507778021,305.77440109297027,1
Sirohi,181,1219,8199541180,302.87831607786893,1
Sirohi,830,1222,7393657300,98.36572193761724,1
Sirohi,583,1216,8750950718,179.62143318403767,1
Sirohi,20,1214,8498970809,392.0187511576136,1
Sirohi,328,1216,7678893222,354.80256135857536,1
Sirohi,605,1219,9996482186,160.65751564510043,1
Sirohi,524,1907,7614252746,295.50635343580296,1
Sirohi,847,1220,8041399895,213.41552467745566,1
Sirohi,18,1222,9439399038,305.9854081072389,1
Sirohi,399,1220,9732982981,336.7872757965948,1
Sirohi,327,1214,8448158137,348.54175685281234,1
Sirohi,507,1907,8011348999,177.7956599907495,1
Sirohi,891,1216,9659955290,398.5408270864346,1
Sirohi,820,1219,9185083072,382.2471594952371,1
Sirohi,564,1216,9928019066,140.11792310570564,1
Sirohi,7,1220,9847671636,63.83654446609824,1
Sirohi,101,1214,7034496293,123.61976349135871,1
Sirohi,99,1219,8873966275,378.68487485885913,1
Sirohi,791,1214,7114211063,187.9414289569337,1
Sirohi,759,1222,7264724106,298.415468466849,1
Sirohi,10,1214,9616106263,128.6159098559177,1
Sirohi,93,1907,7817541095,242.4478878024007,1
Sirohi,281,1907,9377763368,306.25987637865194,1
Sirohi,117,1216,9391444350,6.254473168525568,1
Sirohi,728,1214,7559927098,38.029728371212485,1
Sirohi,584,1220,7894414335,272.30981984736644,1
Sirohi,275,1220,9076260577,379.99940630402995,1
Sirohi,80,1216,8482165440,237.2504961887726,1
Sirohi,281,1219,9163994884,374.4249416910586,1
Sirohi,137,1222,8383285735,3.7605374410437693,1
Sirohi,173,1216,7406967169,92.81542928829377,1
Sirohi,820,1214,8149948512,271.1059459490036,1
Sirohi,64,1216,9764376319,404.92129886692555,1
Sirohi,729,1907,7021755011,180.74883698312973,1
Sirohi,319,1219,8382428773,373.5206178637292,1
Sirohi,940,1214,7713263327,114.89998485269483,1
Sirohi,681,1907,7098511985,275.36599739919103,1
Sirohi,327,1907,7809193272,142.1284922309821,1
Sirohi,115,1907,8651733487,41.59174385644276,1
Sirohi,444,1907,7174798550,214.7340776587384,1
Sirohi,995,1219,8508941741,313.5687982597562,1
Sirohi,637,1222,7665751432,336.52795602442296,1
Sirohi,849,1216,8838195632,406.5233623650929,1
Sirohi,441,1220,8312466453,305.2035039364359,1
Sirohi,731,1222,7133297097,209.4521953345052,1
Sirohi,319,1222,9510111400,197.10824690125634,1
Sirohi,583,1214,9106470251,297.84229502977,1
Sirohi,99,1907,9409556125,246.01361583804092,1
Sirohi,524,1219,9595998302,4.370094956133755,1
Sirohi,53,1219,8750950718,343.2567002234046,1
Sirohi,325,1222,8003833932,373.72702164520246,1
Sirohi,213,1220,9667880467,43.357070216477354,1
Sirohi,583,1214,8916301014,118.3143679575437,1
Sirohi,794,1216,9396201164,362.52344133072046,1
Sirohi,187,1220,8063974698,306.7290738629185,1
Sirohi,676,1907,9257325840,230.63770853848152,1
Sirohi,872,1907,9594328133,203.99698383943542,1
Sirohi,791,1907,8537356981,148.74472892368945,1
Sirohi,273,1220,7713263327,123.12291172451643,1
Sirohi,275,1216,9076531001,269.69452303617425,1
Sirohi,275,1216,7174798550,383.5094975879861,1
Sirohi,173,1222,9042171087,381.265155468491,1
Sirohi,940,1220,8732970220,244.99541203889916,1
Sirohi,18,1220,7161368696,354.52098119281345,1
Sirohi,259,1222,8708019265,259.0974268236844,1
Sirohi,676,1216,8091143397,301.85783032201005,1
Sirohi,552,1220,8940205467,218.76524215890177,1
Sirohi,80,1219,8840801206,145.13965049259662,1
Sirohi,752,1219,8610773637,169.12264229345953,1
Sirohi,635,1219,9618428947,130.78248435778494,1
Sirohi,507,1222,7195766140,215.54485389230933,1
Sirohi,399,1222,8808353007,146.63223759373108,1
Sirohi,327,1216,7623001696,96.34455686071466,1
Sirohi,273,1220,8118035632,227.14001552905742,1
Sirohi,176,1907,8896937797,275.24755090751427,1
Sirohi,681,1219,8522420373,94.92822913995074,1
Sirohi,399,1222,9914924360,128.738223904354,1
Sirohi,491,1907,8806838399,203.1041024344755,1
Sirohi,584,1219,7614332029,100.72324794951422,1
Sirohi,983,1219,7235976699,330.16645934354244,1
Sirohi,902,1220,7039686295,39.810065069532364,1
Sirohi,729,1219,8312315553,314.249268671543,1
Sirohi,670,1222,7535784467,280.9764277903675,1
Sirohi,731,1222,7269235614,193.75928056459549,1
Sirohi,599,1219,7412607150,77.2568730576233,1
Sirohi,794,1907,7783700152,13.773877824732391,1
Sirohi,10,1220,7904829670,230.55311896918974,1
Sirohi,932,1222,8399403056,276.85529498641,1
Sirohi,601,1907,9439256681,369.504662714607,1
Sirohi,202,1907,8057763677,142.17524945053376,1
Sirohi,181,1219,8536800369,316.60857664173966,1
Sirohi,80,1220,9789823681,45.221709081591875,1
Sirohi,830,1219,9932901570,154.2306326919931,1
Sirohi,319,1907,9843000559,330.3994644663177,1
Sirohi,830,1216,8332732924,307.69849636827286,1
SriGanganagar,657,1907,9932901570,296.6806485897248,1
SriGanganagar,20,1907,8242586871,5.950113924858827,1
SriGanganagar,319,1222,7620514691,132.82939320121451,1
SriGanganagar,995,1907,7085938562,269.2275755067959,1
SriGanganagar,676,1220,8750950718,59.91196415484057,1
SriGanganagar,17,1222,9065840502,57.773634799423455,1
SriGanganagar,507,1216,9287463521,254.12569711500015,1
SriGanganagar,820,1222,9267397375,255.28286860433676,1
SriGanganagar,503,1219,7018982924,35.73877229665946,1
SriGanganagar,12,1220,8719335616,56.42173144782647,1
SriGanganagar,187,1220,8816409797,267.41532309690206,1
SriGanganagar,503,1907,9903475831,65.9687268148489,1
SriGanganagar,983,1907,9563009134,46.54852633450086,1
SriGanganagar,202,1216,7046173947,297.7394217502516,1
SriGanganagar,507,1907,7817541095,153.36167528334343,1
SriGanganagar,888,1219,9484924688,83.1017619151629,1
SriGanganagar,319,1222,9114558875,166.87975555094772,1
SriGanganagar,319,1214,8130931722,310.9703314430452,1
SriGanganagar,759,1219,7665751432,5.971347514983228,1
SriGanganagar,546,1219,7389828775,60.45197206692573,1
SriGanganagar,64,1216,7073210320,301.8257346515575,1
SriGanganagar,891,1220,9996482186,287.9068894929581,1
SriGanganagar,213,1214,7557860598,36.51302248299237,1
SriGanganagar,583,1222,9212768171,103.91281126608293,1
SriGanganagar,794,1214,8086521826,96.80134936198613,1
SriGanganagar,635,1214,8608982024,139.9969355892917,1
SriGanganagar,880,1214,8945242449,72.99981730237383,1
SriGanganagar,275,1220,9945459174,264.5573807419681,1
SriGanganagar,323,1219,7306619750,54.263739697225006,1
SriGanganagar,752,1214,9540490711,255.75028919248055,1
SriGanganagar,731,1219,8598425368,283.69038843700696,1
SriGanganagar,181,1220,8828607920,154.26802848788142,1
SriGanganagar,305,1907,9119169635,248.68055177175967,1
SriGanganagar,524,1214,8140692195,301.04397008658736,1
SriGanganagar,681,1219,8424576354,297.83684585304076,1
SriGanganagar,847,1216,7751128849,137.24398946773854,1
SriGanganagar,601,1222,9148148027,246.40964456561846,1
SriGanganagar,402,1222,9618428947,106.75465616721122,1
SriGanganagar,213,1222,7904829670,158.80896220070488,1
SriGanganagar,402,1219,7411770367,304.67584779260585,1
SriGanganagar,635,1222,8598425368,254.95090379295533,1
SriGanganagar,564,1219,9743707367,249.1753249763209,1
SriGanganagar,820,1907,9384389033,218.11268529112925,1
SriGanganagar,657,1216,9531089906,212.4223792240246,1
SriGanganagar,180,1216,7348234149,254.8972417527114,1
SriGanganagar,132,1222,9594328133,145.5044360444993,1
SriGanganagar,369,1214,9076531001,308.1662688633732,1
SriGanganagar,181,1222,7680871252,35.06473643360687,1
SriGanganagar,213,1214,8393433146,145.0486032767749,1
SriGanganagar,327,1216,8164887267,298.0674336420904,1
SriGanganagar,507,1219,8193994698,225.37143591110055,1
SriGanganagar,584,1214,9598372848,232.60329390135024,1
SriGanganagar,180,1219,7847181245,39.704931003206674,1
SriGanganagar,729,1216,9363148257,137.0887340485094,1
SriGanganagar,444,1216,7669345844,304.18146935532053,1
SriGanganagar,583,1219,8870393011,178.07855205893355,1
SriGanganagar,507,1219,7875338174,269.3274876836395,1
SriGanganagar,213,1220,9897464828,66.88160619184099,1
SriGanganagar,137,1907,7624549305,172.87816560425335,1
SriGanganagar,281,1216,8190366524,246.61356651892203,1
SriGanganagar,596,1222,7871961513,129.92911026585324,1
SriGanganagar,999,1220,9112637812,30.039424960057694,1
SriGanganagar,99,1219,8383285735,98.63680405800233,1
SriGanganagar,323,1222,7623001696,54.7511258942368,1
SriGanganagar,657,1216,9556397591,207.25055463015013,1
SriGanganagar,328,1220,9764754551,131.76080785688185,1
SriGanganagar,599,1219,8658036382,114.41843732581148,1
SriGanganagar,137,1216,7412237027,94.0626021221275,1
SriGanganagar,891,1907,9725753815,240.8044964239338,1
SriGanganagar,7,1219,9533960621,124.93803556442705,1
SriGanganagar,583,1214,8057763677,187.75411549048982,1
SriGanganagar,847,1216,9360912765,257.703415425739,1
SriGanganagar,676,1222,7914023477,57.34186506935008,1
SriGanganagar,7,1907,8779799907,310.70936504367035,1
SriGanganagar,10,1219,7431449301,147.7131917464742,1
SriGanganagar,586,1216,8330661133,105.88333495924785,1
SriGanganagar,180,1220,9142248807,58.30208758490886,1
SriGanganagar,437,1907,7269235614,123.47719337745289,1
SriGanganagar,731,1222,9556397591,266.95189042378536,1
SriGanganagar,53,1220,9409573403,129.6526329162347,1
SriGanganagar,202,1216,8719335616,139.93508794108573,1
SriGanganagar,507,1907,8834137235,17.58102639555875,1
SriGanganagar,281,1219,7880528099,147.50857895035338,1
SriGanganagar,599,1216,8291346893,25.64427757287891,1
SriGanganagar,991,1220,7095404893,263.76976036425236,1
SriGanganagar,670,1219,8779799907,38.05767828904904,1
SriGanganagar,176,1907,8245306995,103.56966928737616,1
SriGanganagar,213,1216,8506243367,2.506049510713962,1
SriGanganagar,323,1907,9616106263,197.72120737317846,1
SriGanganagar,891,1219,8867242970,147.6800955230307,1
SriGanganagar,728,1907,9930353235,204.82374443349792,1
SriGanganagar,132,1219,7563375825,181.99818958161282,1
SriGanganagar,319,1216,7446448429,70.99267723594086,1
SriGanganagar,80,1219,9425999547,254.061340688181,1
SriGanganagar,891,1222,8628025071,73.56290633111794,1
SriGanganagar,271,1216,9311624349,82.80075537962637,1
SriGanganagar,752,1222,8653025348,121.33909144168028,1
SriGanganagar,584,1219,9618428947,294.38603458920056,1
SriGanganagar,670,1219,7412607150,202.1303300189589,1
SriGanganagar,180,1222,9106470251,145.41536790819197,1
SriGanganagar,676,1222,8245561480,173.0072031505362,1
SriGanganagar,605,1222,7929231310,190.72932800542438,1
SriGanganagar,676,1216,9789823681,246.2021090508696,1
SriGanganagar,849,1222,8482165440,131.42253464461817,1
SriGanganagar,546,1220,7220110448,283.3276231835307,1
SriGanganagar,872,1222,8498970809,25.366312175833627,1
SriGanganagar,519,1219,9424489087,95.1193970382997,1
SriGanganagar,983,1907,9212768171,175.5627030405207,1
SriGanganagar,93,1216,9874635625,70.3884239167797,1
SriGanganagar,187,1222,7147693446,19.568804920083707,1
SriGanganagar,7,1907,7313639687,129.97763625943185,1
SriGanganagar,187,1222,7830611026,274.37560814155944,1
SriGanganagar,93,1220,9170278920,257.28018024107104,1
SriGanganagar,259,1220,9975882801,167.75866775012543,1
SriGanganagar,932,1907,7874541653,266.5771518288532,1
SriGanganagar,608,1907,8512661656,97.5848041017692,1
SriGanganagar,847,1214,7222316221,252.01670527960005,1
SriGanganagar,586,1907,7990719035,91.48644446442003,1
SriGanganagar,20,1220,8939936786,116.94223950144753,1
SriGanganagar,830,1214,9356886130,207.13013297661865,1
SriGanganagar,7,1222,9679638637,157.7007167656232,1
SriGanganagar,305,1214,8203781552,247.954537553799,1
SriGanganagar,99,1219,8208549639,241.24574583984932,1
SriGanganagar,605,1219,8719335616,165.4138927397129,1
SriGanganagar,676,1214,8063974698,141.11235118097653,1
SriGanganagar,847,1219,9563009134,77.6102375646182,1
SriGanganagar,20,1220,9106470251,105.0121228370162,1
SriGanganagar,564,1222,7803639490,291.0848623265902,1
SriGanganagar,519,1222,8021422438,167.10016807951692,1
SriGanganagar,437,1220,8034501703,171.33346646437047,1
SriGanganagar,90,1907,9659955290,160.0464001076785,1
SriGanganagar,444,1219,9396902984,70.11287362387186,1
SriGanganagar,940,1907,7947645220,84.20326299433785,1
SriGanganagar,273,1907,7783700152,299.9358505732877,1
SriGanganagar,369,1219,9360912765,211.5737670896603,1
SriGanganagar,791,1222,9556397591,220.7342223580235,1
SriGanganagar,657,1216,7624549305,289.7137237849536,1
SriGanganagar,64,1220,9566989525,304.18904916701365,1
SriGanganagar,519,1216,8089363490,178.31554366318957,1
SriGanganagar,323,1219,7172256814,124.79439094632723,1
SriGanganagar,977,1220,8605557459,8.370674004391987,1
SriGanganagar,599,1219,9556397591,262.4576240415716,1
SriGanganagar,583,1220,7755508968,244.4707226476263,1
SriGanganagar,546,1219,9597245340,267.6886592757698,1
SriGanganagar,880,1222,9409556125,273.44367648244196,1
SriGanganagar,564,1214,9775121737,95.56649093043376,1
SriGanganagar,902,1216,8086521826,99.73122672573324,1
SriGanganagar,999,1219,9250446331,28.503520687426,1
SriGanganagar,891,1220,7398886116,53.61066512672353,1
SriGanganagar,10,1214,9287463521,235.45930987430745,1
SriGanganagar,849,1216,7306619750,55.28188665020325,1
SriGanganagar,584,1216,7904829670,68.36182076150725,1
SriGanganagar,99,1214,9528943263,236.3248178557827,1
SriGanganagar,10,1907,8245561480,284.0810220757846,1
SriGanganagar,820,1222,7678893222,55.62684115411454,1
SriGanganagar,115,1222,8199541180,220.62673237734543,1
SriGanganagar,176,1220,9798109085,173.9217601616952,1
SriGanganagar,578,1222,8001905984,78.73721604052542,1
SriGanganagar,635,1220,9397394943,134.60432146108843,1
SriGanganagar,891,1907,7904829670,245.29697126427186,1
SriGanganagar,99,1222,9439256681,37.510790040119666,1
SriGanganagar,586,1216,7286510050,93.25417702251598,1
SriGanganagar,729,1216,7914023477,117.98439661125725,1
SriGanganagar,323,1219,8896937797,112.64563057161153,1
SriGanganagar,676,1222,7216000614,89.99146671960123,1
SriGanganagar,176,1907,7446448429,219.12993437034166,1
SriGanganagar,137,1222,9566989525,41.05499380991983,1
SriGanganagar,399,1907,7894414335,307.08075568490204,1
SriGanganagar,681,1214,8152126303,77.32070885210744,1
SriGanganagar,173,1214,9202408408,76.96245596582551,1
SriGanganagar,657,1214,7623001696,198.18893992130208,1
SriGanganagar,325,1907,8838195632,258.9539623585393,1
SriGanganagar,564,1220,7336285650,291.5128113590319,1
SriGanganagar,601,1222,7212282651,57.77573620889278,1
SriGanganagar,596,1907,8089520872,25.797435917584167,1
SriGanganagar,583,1214,8816409797,114.40496663762082,1
SriGanganagar,999,1219,8907508301,178.73165835641697,1
Tonk,891,1216,7950732790,197.61846898523766,1
Tonk,983,1220,9531089906,169.96746843474662,1
Tonk,880,1220,7871961513,111.91362008497501,1
Tonk,752,1219,7269235614,303.84861402883,1
Tonk,7,1214,9152268157,32.29721407203637,1
Tonk,437,1907,8269272150,73.3168300360088,1
Tonk,564,1219,7332607135,178.08720574831452,1
Tonk,789,1222,7039686295,142.2810201556062,1
Tonk,599,1220,8258268785,370.8302223302044,1
Tonk,20,1907,7860724506,157.4242983194467,1
Tonk,759,1907,7032175712,340.02997071005063,1
Tonk,940,1907,7641229705,337.0909064340914,1
Tonk,173,1220,9212768171,193.40459829493173,1
Tonk,53,1214,9510105819,175.8364861872338,1
Tonk,891,1219,9185083072,90.22529193618224,1
Tonk,10,1214,9928019066,254.16002606890936,1
Tonk,637,1214,8291346091,64.42736857552029,1
Tonk,90,1222,9816396830,231.67990259484202,1
Tonk,596,1907,9291782533,37.50645397511375,1
Tonk,305,1216,8190366524,160.757534275701,1
Tonk,271,1216,9103252355,199.2755605215466,1
Tonk,872,1220,7860724506,216.18743107908026,1
Tonk,319,1219,8998372396,4.7542817797670995,1
Tonk,872,1907,8482165440,279.71901965733855,1
Tonk,323,1219,7876792666,368.9499530617971,1
Tonk,7,1219,7172256814,152.41456845223695,1
Tonk,681,1214,9752243738,238.79306980675435,1
Tonk,433,1216,9850300633,368.80069282487943,1
Tonk,176,1214,7755508968,119.5367322876165,1
Tonk,176,1222,9099027570,297.40063088215015,1
Tonk,323,1216,9997308005,382.26490187562274,1
Tonk,325,1222,8242509411,144.45228056389786,1
Tonk,583,1214,7520025818,303.41352729438034,1
Tonk,880,1214,7779359385,263.45254909164606,1
Tonk,791,1222,9062355921,43.950669752196305,1
Tonk,12,1214,9816396830,289.3922138246503,1
Tonk,273,1220,9954869720,24.01077728825491,1
Tonk,507,1220,7563375825,46.84985273371709,1
Tonk,637,1219,9424489087,142.30215613696544,1
Tonk,605,1216,9821249097,319.15369468741994,1
Tonk,849,1907,8152126303,312.14504623764157,1
Tonk,977,1907,7824725263,174.63245686371306,1
Tonk,552,1907,9567318231,243.16871809431976,1
Tonk,137,1214,7559927098,146.09827210263285,1
Tonk,327,1216,7817541095,78.03500732037007,1
Tonk,402,1219,9558698137,225.98339512429388,1
Tonk,80,1214,8046504425,169.50440343754505,1
Tonk,90,1214,7393657300,301.9952231943521,1
Tonk,10,1214,7794499576,341.0443151002916,1
Tonk,977,1220,9651347189,245.3110864779941,1
Tonk,999,1222,9850942732,102.51493399369389,1
Tonk,657,1907,9775121737,139.58679147600276,1
Tonk,281,1214,7839889926,216.1759047003091,1
Tonk,271,1214,7233974778,227.75946832775597,1
Tonk,93,1907,8157152098,370.9642547733621,1
Tonk,115,1907,7614252746,60.00440201982924,1
Tonk,101,1214,9816396830,343.3453273266395,1
Tonk,940,1907,9597245340,22.57467084914988,1
Tonk,64,1216,8057763677,206.88707455870548,1
Tonk,115,1214,7801586469,321.7204487681002,1
Tonk,117,1222,8870393011,287.1114080953188,1
Tonk,902,1222,7623001696,367.09346130635714,1
Tonk,444,1222,9996482186,115.93263306325242,1
Tonk,369,1222,8732970220,389.1344751747197,1
Tonk,891,1222,7336285650,353.53322989186785,1
Tonk,10,1216,8307399435,175.495487674926,1
Tonk,586,1907,7894414335,276.7527373660793,1
Tonk,53,1214,9661261671,141.80762871977447,1
Tonk,791,1214,7095404893,255.7484437430298,1
Tonk,802,1222,7943944682,67.12716205333707,1
Tonk,99,1219,7624549305,297.0691960745779,1
Tonk,402,1216,9425999547,162.8321107990464,1
Tonk,552,1222,8298101864,339.88448579823097,1
Tonk,433,1214,9284724647,290.623185581401,1
Tonk,583,1216,8985327892,10.55554004510035,1
Tonk,132,1220,7412237027,263.1847991972573,1
Tonk,728,1907,9752243738,248.5846805082311,1
Tonk,328,1216,9486345242,317.60250897920315,1
Tonk,180,1216,7951517595,319.46423857656265,1
Tonk,983,1214,7990719035,167.1169934077928,1
Tonk,995,1216,7313639687,31.959047933221623,1
Tonk,64,1216,8516491818,341.9923844060135,1
Tonk,10,1907,9170278920,341.12917046010807,1
Tonk,176,1222,8750003126,96.33745582947836,1
Tonk,187,1214,9928019066,300.80792967885276,1
Tonk,64,1219,9363148257,371.7208811699341,1
Tonk,117,1220,9821249097,39.609890108062594,1
Tonk,22,1216,7211123851,216.58277831359905,1
Tonk,99,1222,7398886116,2.833966709348708,1
Tonk,584,1214,7580739523,260.89378593008377,1
Tonk,507,1220,9163994884,388.45527262022057,1
Tonk,681,1219,8858614635,21.372476807821673,1
Tonk,599,1907,7357500369,343.76849806877647,1
Tonk,991,1222,7678893222,270.87919210426406,1
Tonk,601,1907,9063138487,207.49323654564878,1
Tonk,801,1214,8312466453,248.65211332492788,1
Tonk,729,1220,9674591393,315.7891865088175,1
Tonk,519,1219,8843724990,64.45446244787308,1
Tonk,491,1216,9436011586,77.3505942107777,1
Tonk,213,1216,9381708988,304.3431254285213,1
Tonk,995,1222,7385121472,52.29027229601969,1
Tonk,519,1907,8368005527,154.26352065254517,1
Tonk,323,1214,7009697004,330.12400244825324,1
Tonk,437,1216,9724060913,194.2399735831464,1
Tonk,564,1214,9185083072,153.69975497457946,1
Tonk,271,1907,8828607920,306.91771538482817,1
Tonk,64,1219,8651733487,340.4575996144493,1
Tonk,433,1214,8242586871,188.9299060380477,1
Tonk,902,1222,8269272150,262.74509493306863,1
Tonk,323,1220,8291346893,324.74345848134175,1
Tonk,7,1222,7894601573,237.9677542334791,1
Tonk,983,1220,9556397591,14.477618195211866,1
Tonk,728,1219,8149948512,119.49263090915146,1
Tonk,880,1214,9164381963,60.198047788749484,1
Tonk,605,1216,7830611026,369.71427220486595,1
Tonk,999,1216,8482165440,375.91419838156133,1
Tonk,791,1222,9725753815,205.32286250917943,1
Tonk,187,1222,8536800369,314.7135214010185,1
Tonk,932,1222,8940205467,191.1385758806325,1
Tonk,137,1219,9212768171,60.81062982209167,1
Tonk,791,1220,8307399435,81.3820535994706,1
Tonk,99,1222,9936682778,172.9872344998261,1
Tonk,608,1222,9928019066,367.7625447789481,1
Tonk,519,1222,7368897069,55.48489845775601,1
Tonk,681,1219,7830611026,15.293420474985682,1
Tonk,507,1214,8708019265,67.51397670128452,1
Tonk,181,1907,7580739523,327.05428651414377,1
Tonk,325,1222,9152268157,46.39835629036573,1
Tonk,259,1220,7559927098,32.26059648329227,1
Tonk,999,1220,9211009347,1.6417481609713076,1
Tonk,752,1907,8007452128,230.91101484967712,1
Tonk,608,1219,8512886734,270.3276009031124,1
Tonk,847,1214,7826471099,180.5284588385799,1
Tonk,10,1907,7090261883,72.97470284306263,1
Tonk,10,1216,8194218851,33.12052771198346,1
Tonk,18,1216,7847571288,162.18588086192906,1
Tonk,681,1907,8658036382,125.8128147695049,1
Tonk,12,1220,8367684736,90.12473385032483,1
Tonk,847,1219,9936682778,226.50114899911546,1
Tonk,20,1907,7179627862,303.75744448373223,1
Tonk,789,1907,7371953881,351.58171350512,1
Tonk,608,1216,7675376376,55.486220369782856,1
Tonk,830,1907,9546302443,27.649138817810563,1
Tonk,444,1216,7563555189,314.5262258208968,1
Tonk,18,1907,8024886221,319.36136845239463,1
Tonk,676,1222,9185083072,248.9629786085587,1
Tonk,791,1220,7357500369,68.90358405598542,1
Tonk,64,1216,7269235614,387.97760933243563,1
